hour,temp,temp_min,temp_max,pressure,humidity,wind_speed,wind_deg,raining
19,26.68,26.0,27.8,1008.0,88,1.5,360,False
13,27.0,27.0,27.0,1009.1,88,1.0,200,False
9,29.0,29.0,29.0,1008.6,74,3.6,110,False
20,25.4,25.4,25.4,1009.4,91,1.0,300,False
8,29.11,29.11,29.11,1009.0,74,2.12,193,False
4,30.15,29.6,31.0,1011.9,70,3.6,110,False
18,27.97,27.9,28.0,1008.0,79,2.06,350,False
7,31.0,31.0,31.0,1008.1,70,4.6,100,False
5,25.27,25.27,25.27,1009.0,87,3.14,207,False
20,22.8,22.8,22.8,1010.7,92,3.24,89,False
19,27.0,27.0,27.0,1009.2,84,1.5,80,False
5,30.96,30.9,31.0,1009.0,66,5.7,110,False
21,24.8,24.8,24.8,1008.0,91,3.76,114,False
17,24.97,24.3,26.0,1014.0,88,3.1,100,False
13,28.8,28.8,28.8,1008.3,79,3.6,270,False
19,25.0,25.0,25.0,1007.1,100,3.1,270,False
1,26.0,26.0,26.0,1014.9,78,2.1,310,False
5,28.88,28.8,29.0,1012.0,70,6.2,110,False
2,29.0,29.0,29.0,1014.9,70,4.1,120,False
18,26.48,26.48,26.48,1009.0,74,7.58,116,False
6,27.06,27.06,27.06,1009.0,86,2.77,154,False
14,28.0,28.0,28.0,1011.9,94,4.1,110,False
17,27.61,27.61,27.61,1005.0,82,10.29,286,False
18,25.6,25.6,25.6,1010.8,85,1.5,120,False
16,27.23,27.0,27.6,1012.0,88,4.1,110,False
7,31.0,31.0,31.0,1010.4,65,4.1,110,False
23,26.0,26.0,26.0,1012.9,88,4.1,110,False
20,27.81,27.5,28.0,1007.0,78,2.6,260,False
1,28.51,27.7,29.0,1013.0,74,5.14,90,False
15,26.1,26.0,26.2,1010.1,81,7.7,120,False
22,25.0,25.0,25.0,1010.8,88,2.1,90,False
16,26.94,26.9,27.0,1010.8,88,1.0,320,False
10,26.95,26.95,26.95,1009.0,84,7.68,110,False
20,26.4,26.4,26.4,1007.1,92,1.5,30,False
21,24.51,24.51,24.51,1012.0,83,4.92,94,False
15,27.0,27.0,27.0,1010.8,88,1.55,103,False
15,28.0,28.0,28.0,1010.2,83,2.6,100,False
18,23.84,23.6,24.0,1012.6,91,4.11,104,False
7,29.51,28.0,30.5,1007.1,78,2.1,330,False
21,24.8,24.8,24.8,1007.8,81,2.6,30,False
15,28.93,28.8,29.0,1011.0,83,1.0,0,False
7,30.76,30.6,31.0,1008.0,66,2.1,120,False
4,29.0,29.0,29.0,1010.2,79,6.2,280,False
23,26.48,26.0,26.8,1009.1,88,2.6,30,False
9,25.58,25.58,25.58,1008.0,88,3.84,183,False
9,31.8,31.8,31.8,1007.1,65,2.6,150,False
11,26.0,26.0,26.0,1012.9,94,6.2,250,False
20,24.27,23.8,25.0,1010.2,88,1.48,190,False
17,27.8,27.8,27.8,1009.1,80,2.6,40,False
4,31.0,31.0,31.0,1010.2,70,2.6,90,False
0,26.5,26.5,26.5,1011.1,77,4.1,280,False
8,26.77,26.4,27.0,1012.0,74,7.72,130,False
3,29.2,29.0,29.6,1010.0,79,7.7,110,False
12,27.8,27.8,27.8,1007.6,76,7.7,250,False
7,30.3,30.3,30.3,1008.0,71,3.6,100,False
15,27.97,27.9,28.0,1012.0,83,4.1,260,False
21,25.15,25.15,25.15,1013.0,83,3.22,115,False
0,27.9,27.7,28.0,1013.0,78,3.6,100,False
10,28.04,28.0,28.1,1009.0,83,5.7,90,False
22,25.0,25.0,25.0,1010.8,94,0.72,132,False
12,26.9,26.8,27.0,1011.0,94,1.0,0,False
18,25.0,25.0,25.0,1010.8,100,1.0,250,False
5,30.0,30.0,30.0,1010.8,74,3.6,100,False
21,25.9,25.7,26.0,1011.0,84,1.54,290,False
14,25.89,25.7,26.0,1013.0,89,5.14,100,False
21,25.4,25.4,25.4,1009.4,94,2.1,270,False
20,24.6,24.6,24.6,1009.9,91,2.26,137,False
15,26.2,26.2,26.2,1010.8,89,0.97,120,False
13,27.85,27.6,28.0,1009.0,79,0.51,0,False
2,29.61,29.0,30.1,1005.1,83,3.6,290,False
6,27.85,27.7,28.0,1011.2,72,5.1,120,False
7,29.0,29.0,29.0,1010.2,66,4.1,110,False
11,26.68,26.68,26.68,1011.0,84,6.8,117,False
16,27.0,27.0,27.0,1010.2,88,2.6,110,False
15,25.85,25.7,26.0,1011.9,94,1.5,110,False
15,25.8,25.6,26.0,1012.5,75,2.6,120,False
7,29.15,29.0,29.4,1004.0,79,3.09,260,False
1,26.0,26.0,26.0,1015.9,78,3.1,300,False
7,28.58,28.3,29.0,1012.0,62,7.7,130,False
6,29.4,29.4,29.4,1009.0,71,4.1,120,False
2,25.92,25.8,26.0,1015.0,70,8.75,150,False
2,29.15,29.0,29.4,1011.0,79,4.1,110,False
11,26.84,26.84,26.84,1009.0,82,7.39,117,False
19,26.19,26.0,26.5,1006.0,94,7.2,290,False
6,30.8,30.8,30.8,1010.1,62,7.7,110,False
5,28.0,28.0,28.0,1011.9,65,4.1,90,False
16,25.79,25.79,25.79,1012.0,83,2.4,96,False
14,27.4,27.4,27.4,1009.6,79,4.36,236,False
14,26.0,26.0,26.0,1011.0,88,1.02,46,False
7,30.0,30.0,30.0,1008.1,70,3.6,250,False
11,26.13,26.13,26.13,1012.0,76,7.73,119,False
14,25.39,25.0,26.0,1013.9,78,1.72,109,False
23,24.41,24.0,25.1,1013.0,88,1.0,0,False
21,25.7,25.7,25.7,1008.4,91,2.62,264,False
8,28.52,28.2,29.0,1010.2,66,5.7,110,False
21,26.3,26.3,26.3,1009.4,88,4.1,110,False
1,28.43,27.4,30.0,1010.2,79,3.1,90,False
9,27.0,27.0,27.0,1009.1,78,6.2,150,False
14,24.7,24.5,25.0,1013.9,88,1.0,190,False
2,25.7,25.7,25.7,1015.0,74,5.74,113,False
15,27.2,27.0,27.4,1011.0,85,0.66,51,False
2,26.4,26.4,26.4,1014.0,82,5.42,137,False
16,27.76,27.6,28.0,1010.8,74,7.7,270,False
17,28.6,28.6,28.6,1009.5,85,2.6,100,False
2,28.35,28.35,28.35,1010.0,75,1.79,8,False
2,31.0,31.0,31.0,1009.1,66,6.2,270,False
5,25.75,25.75,25.75,1012.0,87,4.97,138,False
22,24.4,24.4,24.4,1014.0,80,5.67,97,False
3,30.4,30.4,30.4,1010.8,69,4.6,90,False
9,29.2,29.0,29.4,1008.1,83,5.1,270,False
1,27.33,26.9,28.0,1011.9,74,5.7,100,False
10,30.4,30.4,30.4,1009.5,69,4.1,100,False
23,27.06,27.06,27.06,1010.0,85,2.29,106,False
5,29.39,29.0,30.0,1010.8,66,7.7,120,False
0,28.1,28.0,28.2,1009.1,88,2.33,98,False
15,25.9,25.9,25.9,1015.9,91,3.6,100,False
8,30.85,30.6,31.0,1008.0,70,6.7,150,False
15,26.3,26.3,26.3,1015.9,85,1.38,77,False
12,28.0,28.0,28.0,1009.6,76,2.1,110,False
4,29.0,29.0,29.0,1013.9,74,2.6,250,False
8,31.0,31.0,31.0,1007.1,70,5.7,260,False
8,31.0,31.0,31.0,1006.1,70,2.6,140,False
6,30.07,30.0,30.2,1007.0,75,6.17,100,False
16,26.0,26.0,26.0,1011.9,83,4.1,110,False
9,28.85,28.7,29.0,1006.2,78,4.1,260,False
8,30.39,30.0,31.0,1003.1,70,3.6,270,False
13,25.0,25.0,25.0,1013.9,94,1.5,110,False
5,27.44,27.44,27.44,1009.0,78,5.2,287,False
15,26.7,26.7,26.7,1012.6,86,2.6,230,False
12,26.47,26.0,27.0,1012.0,79,3.6,140,False
5,26.86,26.86,26.86,1011.0,66,5.26,124,False
5,30.6,30.6,30.6,1009.6,60,4.1,120,False
2,27.0,27.0,27.0,1014.9,74,8.04,127,False
17,27.4,27.4,27.4,1006.4,84,3.34,265,False
7,30.08,30.0,30.2,1006.0,74,10.8,110,False
0,26.13,26.0,26.4,1012.0,88,6.7,100,False
23,25.0,25.0,25.0,1010.8,100,2.72,105,False
1,25.0,25.0,25.0,1014.0,75,6.01,107,False
11,27.0,27.0,27.0,1008.1,78,3.09,336,False
23,26.0,26.0,26.0,1010.2,94,2.28,312,False
3,28.2,28.2,28.2,1014.5,71,7.2,120,False
5,31.0,31.0,31.0,1009.1,70,4.1,260,False
12,27.1,27.0,27.3,1010.8,78,6.2,110,False
21,24.8,24.8,24.8,1009.1,96,0.35,215,False
0,28.3,28.3,28.3,1008.7,86,1.0,100,False
8,23.46,23.46,23.46,1010.0,90,4.19,159,False
22,25.0,25.0,25.0,1010.8,88,0.5,60,False
17,27.0,27.0,27.0,1011.0,88,1.5,340,False
4,28.99,28.2,30.0,1011.9,74,5.1,110,False
14,26.0,26.0,26.0,1014.0,84,5.66,100,False
11,28.0,28.0,28.0,1010.2,83,2.1,320,False
9,29.0,29.0,29.0,1007.1,80,3.6,270,False
5,32.0,32.0,32.0,1009.1,66,3.6,110,False
2,31.0,31.0,31.0,1010.8,70,2.1,90,False
10,30.0,30.0,30.0,1009.1,74,2.1,170,False
14,25.58,25.3,26.0,1010.8,94,1.49,170,False
10,29.53,29.0,30.4,1007.0,74,4.12,160,False
17,26.58,26.3,27.0,1014.0,83,5.7,100,False
17,25.39,25.0,26.0,1009.1,83,3.28,228,False
4,29.06,29.0,29.1,1012.0,74,5.7,110,False
15,27.39,27.39,27.39,1009.0,81,2.54,310,False
20,26.55,26.55,26.55,1010.0,82,4.89,109,False
0,27.2,27.0,27.4,1009.9,85,3.5,112,False
12,27.6,27.6,27.6,1009.7,77,3.6,120,False
13,26.0,26.0,26.0,1012.9,94,1.7,194,False
16,25.88,25.8,26.0,1013.9,83,5.7,110,False
0,28.85,28.7,29.0,1013.9,79,2.1,80,False
12,28.0,28.0,28.0,1016.0,78,2.6,120,False
9,28.4,27.8,29.0,1011.4,76,3.1,210,False
5,29.0,29.0,29.0,1012.9,66,5.1,110,False
16,26.4,26.4,26.4,1010.2,82,3.6,110,False
13,27.0,27.0,27.0,1011.9,83,3.1,130,False
0,27.0,26.0,28.0,1009.9,84,1.2,59,False
1,29.0,29.0,29.0,1011.9,74,4.1,100,False
17,27.41,27.41,27.41,1010.0,68,5.88,102,False
14,26.49,26.49,26.49,1010.0,87,2.62,270,False
14,24.0,24.0,24.0,1012.9,88,2.6,120,False
21,27.85,27.7,28.0,1012.0,83,4.1,270,False
22,24.0,24.0,24.0,1012.9,94,1.0,170,False
8,31.62,31.0,32.0,1007.0,62,5.7,150,False
19,24.13,24.0,24.4,1011.0,94,1.0,160,False
4,28.7,28.5,29.0,1009.1,74,4.6,260,False
10,29.0,29.0,29.0,1010.2,74,1.5,170,False
2,31.12,31.0,31.2,1010.0,70,1.0,0,False
1,28.0,28.0,28.0,1014.9,69,5.1,100,False
15,27.1,27.0,27.2,1008.4,88,4.6,120,False
12,27.4,27.4,27.4,1008.1,85,1.85,97,False
18,26.2,26.2,26.2,1010.1,92,1.5,100,False
21,24.6,24.6,24.6,1011.2,83,3.1,120,False
9,26.74,26.74,26.74,1010.0,83,1.37,177,False
3,30.7,30.4,31.0,1008.1,74,4.1,80,False
12,28.8,28.8,28.8,1010.2,83,3.6,110,False
15,29.0,29.0,29.0,1012.0,79,2.6,40,False
16,26.4,26.4,26.4,1011.8,82,3.37,248,False
20,25.9,25.9,25.9,1005.1,85,7.7,290,False
3,30.0,30.0,30.0,1008.1,71,4.1,280,False
23,24.0,24.0,24.0,1010.2,88,3.8,97,False
20,27.4,27.4,27.4,1004.8,80,10.8,270,False
18,21.2,21.0,21.4,1011.9,88,3.11,108,False
4,27.16,27.16,27.16,1009.0,85,3.97,131,False
0,26.6,26.6,26.6,1010.7,75,2.6,350,False
22,23.0,23.0,23.0,1013.9,100,2.74,117,False
2,27.23,27.23,27.23,1011.0,82,4.88,105,False
3,30.1,30.0,30.2,1010.0,70,1.5,0,False
15,24.0,24.0,24.0,1013.9,100,2.1,130,False
11,26.7,26.7,26.7,1011.9,75,2.6,110,False
4,31.0,31.0,31.0,1007.1,62,6.7,280,False
23,26.0,26.0,26.0,1009.1,94,1.79,114,False
21,27.6,27.6,27.6,1010.2,85,3.1,110,False
14,28.0,28.0,28.0,1010.2,78,1.0,220,False
8,24.94,24.94,24.94,1010.0,89,4.14,139,False
18,26.52,26.0,27.0,1009.1,94,1.5,110,False
20,25.2,25.2,25.2,1012.7,90,3.6,140,False
9,30.9,30.9,30.9,1007.1,61,2.1,110,False
4,26.59,26.59,26.59,1012.0,68,5.38,137,False
16,26.85,26.0,27.4,1008.1,83,2.6,300,False
7,28.0,28.0,28.0,1009.1,69,6.2,120,False
10,28.0,28.0,28.0,1007.1,83,8.2,260,False
20,26.85,26.85,26.85,1008.0,83,0.98,6,False
10,25.26,25.26,25.26,1008.0,86,1.81,184,False
23,24.0,24.0,24.0,1014.9,94,4.46,124,False
12,28.2,28.0,28.4,1008.1,83,5.1,110,False
21,25.85,25.7,26.0,1010.0,83,0.5,0,False
22,25.38,25.0,26.0,1010.0,94,1.0,0,False
22,23.92,23.8,24.0,1011.0,88,2.1,310,False
16,27.0,27.0,27.0,1010.2,88,1.5,70,False
15,27.5,27.5,27.5,1009.6,89,2.1,248,False
13,27.15,27.15,27.15,1010.0,83,6.49,115,False
7,32.0,32.0,32.0,1008.1,66,3.6,110,False
11,27.76,27.6,28.0,1008.1,88,2.6,130,False
3,29.82,29.6,30.0,1011.7,74,6.7,100,False
3,26.17,26.0,26.5,1013.0,83,5.7,110,False
5,29.7,29.5,30.0,1009.1,74,5.1,100,False
8,31.0,31.0,31.0,1006.1,74,3.1,110,False
3,25.53,25.53,25.53,1010.0,91,2.4,221,False
14,26.78,26.6,27.0,1011.9,83,2.41,213,False
7,31.52,31.2,32.0,1006.1,70,3.1,260,False
14,27.85,27.6,28.0,1011.0,94,1.5,40,False
16,28.0,28.0,28.0,1009.1,78,2.6,260,False
14,27.85,27.6,28.0,1009.0,84,0.51,0,False
2,30.0,30.0,30.0,1014.9,74,3.6,100,False
22,26.74,26.74,26.74,1011.0,87,2.29,139,False
3,30.6,30.6,30.6,1006.1,72,2.6,260,False
0,25.4,25.4,25.4,1015.9,74,2.1,120,False
20,24.82,24.7,25.0,1009.1,94,1.42,154,False
18,24.0,24.0,24.0,1012.9,89,2.1,130,False
7,31.15,30.6,32.0,1005.1,66,5.1,270,False
9,28.2,28.2,28.2,1006.1,74,1.5,140,False
11,27.89,27.7,28.0,1011.9,78,4.1,120,False
5,30.5,30.5,30.5,1008.5,75,3.6,240,False
3,29.1,29.0,29.3,1011.0,79,3.6,110,False
1,27.0,27.0,27.0,1011.9,78,4.6,110,False
3,28.03,28.0,28.1,1007.0,84,3.09,260,False
14,27.76,27.6,28.0,1008.1,83,2.65,69,False
21,27.14,27.14,27.14,1010.0,82,6.0,106,False
4,32.27,31.8,33.0,1008.1,70,3.6,260,False
5,30.0,30.0,30.0,1007.1,79,3.6,260,False
16,27.0,27.0,27.0,1008.0,84,1.03,0,False
7,29.96,29.9,30.0,1005.0,74,4.1,250,False
11,25.92,25.8,26.0,1010.0,73,9.0,110,False
10,25.41,25.41,25.41,1009.0,79,4.54,129,False
14,24.0,24.0,24.0,1013.9,94,2.6,120,False
14,28.0,28.0,28.0,1010.2,78,2.1,120,False
22,24.55,24.0,25.0,1012.0,88,0.5,0,False
19,27.4,27.4,27.4,1009.5,85,1.5,150,False
9,31.4,31.4,31.4,1008.8,65,3.6,230,False
3,30.1,30.0,30.3,1005.0,70,5.1,260,False
9,28.9,28.8,29.0,1005.1,83,2.6,90,False
23,26.06,26.06,26.06,1012.0,84,0.43,82,False
20,27.6,27.6,27.6,1004.1,77,6.2,280,False
19,28.3,28.3,28.3,1011.3,80,1.0,260,False
14,28.0,28.0,28.0,1010.8,88,2.1,110,False
9,27.12,27.12,27.12,1007.0,86,4.5,126,False
14,27.04,27.0,27.1,1009.0,94,0.51,0,False
9,28.33,27.0,29.0,1011.0,74,1.0,0,False
0,27.2,27.0,27.4,1010.5,88,1.0,270,False
21,25.2,25.2,25.2,1006.1,94,0.79,303,False
21,25.1,25.0,25.2,1010.6,88,3.6,50,False
23,24.12,24.0,24.2,1012.0,88,4.0,103,False
12,29.1,29.0,29.2,1010.0,74,1.0,0,False
15,25.8,25.8,25.8,1010.8,88,3.85,123,False
3,29.45,28.6,30.0,1014.4,74,5.1,120,False
8,28.19,28.0,28.5,1003.0,84,3.6,110,False
11,27.0,27.0,27.0,1008.1,88,3.1,130,False
6,26.56,26.56,26.56,1011.0,82,7.3,118,False
3,30.0,30.0,30.0,1008.0,74,3.1,260,False
15,25.1,25.0,25.2,1010.2,76,4.1,110,False
13,27.0,27.0,27.0,1012.9,83,2.1,120,False
20,27.18,27.18,27.18,1008.0,83,3.26,288,False
10,29.11,29.0,29.3,1008.0,79,4.63,150,False
14,24.24,24.0,24.4,1013.9,94,4.59,190,False
7,29.0,29.0,29.0,1012.9,70,5.1,120,False
1,25.4,25.4,25.4,1009.0,83,1.57,83,False
12,28.02,28.02,28.02,1010.0,79,0.52,277,False
16,27.92,27.8,28.0,1008.0,84,4.12,270,False
7,31.0,31.0,31.0,1006.1,70,4.6,220,False
0,25.6,25.6,25.6,1011.0,88,1.76,327,False
7,31.0,31.0,31.0,1006.1,70,4.6,240,False
11,26.89,26.11,27.6,1008.0,78,3.1,260,False
4,29.7,29.5,30.0,1007.1,70,8.7,270,False
5,30.0,30.0,30.0,1011.9,62,4.6,130,False
2,27.04,27.04,27.04,1012.0,79,3.45,280,False
18,27.0,27.0,27.0,1011.9,88,2.6,110,False
10,27.0,27.0,27.0,1010.2,69,3.6,120,False
11,26.46,26.1,27.0,1005.1,78,13.9,300,False
8,30.85,30.6,31.0,1008.0,66,4.63,160,False
8,30.0,30.0,30.0,1007.1,70,5.1,100,False
18,25.0,25.0,25.0,1013.0,88,5.7,120,False
4,30.7,30.5,31.0,1008.1,74,1.5,130,False
21,24.3,24.3,24.3,1017.0,80,5.52,109,False
6,31.07,31.0,31.2,1008.0,70,6.7,130,False
7,31.64,31.4,32.0,1007.0,62,6.2,260,False
5,30.77,30.4,31.0,1010.0,70,5.7,110,False
9,30.0,30.0,30.0,1007.1,79,3.6,110,False
12,24.07,24.0,24.2,1010.0,88,1.36,120,False
21,26.81,26.81,26.81,1009.0,83,2.97,268,False
4,27.4,27.4,27.4,1009.0,84,5.71,263,False
15,26.0,26.0,26.0,1010.3,90,3.6,60,False
15,26.01,26.01,26.01,1014.0,86,6.93,109,False
9,30.2,30.2,30.2,1007.9,71,4.1,130,False
8,29.89,29.7,30.0,1009.0,79,4.63,120,False
17,27.88,27.8,28.0,1010.0,88,4.1,70,False
3,30.0,30.0,30.0,1010.8,74,3.1,80,False
17,26.24,26.0,26.4,1010.8,94,2.6,70,False
18,24.15,24.0,24.3,1011.9,94,3.74,109,False
11,24.91,24.91,24.91,1012.0,84,7.59,122,False
14,27.0,27.0,27.0,1010.8,83,3.6,110,False
0,24.8,24.8,24.8,1010.9,75,3.8,100,False
2,27.64,27.4,28.0,1013.9,48,3.6,90,False
14,27.04,27.0,27.1,1010.0,84,2.57,250,False
5,28.81,28.5,29.0,1012.0,79,8.8,110,False
11,28.4,28.4,28.4,1011.7,73,1.5,210,False
13,25.24,25.0,25.4,1011.9,83,4.6,120,False
5,30.04,30.0,30.1,1008.0,79,2.1,220,False
0,24.0,24.0,24.0,1014.2,91,3.61,119,False
17,26.0,26.0,26.0,1011.9,88,1.76,268,False
4,29.76,29.6,30.0,1010.2,74,3.6,80,False
11,28.0,28.0,28.0,1010.2,78,1.5,250,False
4,30.0,30.0,30.0,1010.8,79,5.1,110,False
20,26.3,26.0,26.5,1010.0,78,4.6,120,False
3,29.92,29.8,30.0,1012.0,70,3.6,270,False
8,27.0,27.0,27.0,1010.2,74,4.6,110,False
9,28.8,28.6,29.0,1008.1,79,6.7,160,False
2,25.42,25.42,25.42,1015.0,80,7.26,108,False
18,26.97,26.9,27.0,1011.0,84,4.12,90,False
8,26.8,26.8,26.8,1006.5,83,3.1,150,False
6,30.5,30.5,30.5,1006.2,78,2.1,200,False
18,25.6,25.6,25.6,1010.1,93,2.87,102,False
14,25.0,25.0,25.0,1014.9,83,4.1,100,False
22,25.27,24.8,26.0,1007.1,88,7.2,310,False
0,28.6,28.2,29.0,1004.1,70,8.2,280,False
13,27.18,27.0,27.3,1010.2,88,3.6,100,False
13,29.0,29.0,29.0,1010.8,83,3.6,100,False
17,26.88,26.8,27.0,1007.1,88,2.47,7,False
11,27.0,27.0,27.0,1009.1,83,2.6,120,False
23,27.54,27.0,27.9,1009.1,88,2.6,280,False
0,27.5,27.5,27.5,1009.0,77,3.68,282,False
11,29.81,29.5,30.0,1008.0,79,1.5,160,False
23,25.64,25.0,26.7,1012.0,79,2.06,360,False
15,27.87,27.6,28.0,1009.0,83,2.1,330,False
16,26.85,26.85,26.85,1012.0,76,5.04,100,False
6,28.13,28.0,28.4,1009.0,74,8.8,120,False
10,27.19,27.0,27.5,1010.0,78,4.6,110,False
18,27.2,27.0,27.4,1009.3,76,3.1,260,False
19,27.0,27.0,27.0,1010.2,94,2.6,250,False
23,24.6,24.6,24.6,1010.0,87,3.3,87,False
14,26.0,26.0,26.0,1012.9,83,4.1,120,False
9,28.2,28.2,28.2,1008.1,64,5.1,130,False
15,24.9,24.8,25.0,1008.8,96,1.77,111,False
19,25.8,25.6,26.0,1012.1,84,3.49,139,False
4,30.4,30.4,30.4,1012.5,65,4.1,100,False
2,29.34,29.0,29.6,1010.2,74,5.1,280,False
10,29.4,29.4,29.4,1008.1,73,3.1,110,False
13,27.32,27.32,27.32,1011.0,80,3.18,102,False
5,29.7,29.5,30.0,1012.9,62,4.6,120,False
7,30.39,30.0,31.0,1003.1,74,5.1,260,False
5,31.0,31.0,31.0,1009.1,70,4.1,100,False
9,27.2,27.2,27.2,1011.9,61,4.1,110,False
1,28.0,28.0,28.0,1010.2,83,3.1,310,False
2,29.0,29.0,29.0,1010.2,79,1.5,330,False
5,26.36,26.36,26.36,1012.0,85,3.57,159,False
5,23.81,23.81,23.81,1012.0,87,4.89,153,False
3,29.0,29.0,29.0,1012.9,70,5.1,110,False
0,25.23,25.0,25.7,1015.0,88,5.7,100,False
2,27.61,27.0,28.0,1011.0,66,7.2,130,False
10,25.8,25.8,25.8,1011.0,85,6.72,128,False
3,29.4,29.0,30.0,1010.0,70,4.33,106,False
22,21.0,21.0,21.0,1010.8,94,4.25,112,False
2,29.0,29.0,29.0,1010.8,74,4.1,100,False
4,30.8,30.8,30.8,1010.8,66,3.1,250,False
15,24.0,24.0,24.0,1011.9,88,2.1,110,False
4,28.7,28.5,29.0,1013.0,70,5.1,110,False
13,28.97,28.0,29.6,1010.2,83,4.1,110,False
20,25.04,25.0,25.1,1012.0,69,3.6,130,False
23,25.0,25.0,25.0,1011.1,88,3.6,126,False
19,25.0,25.0,25.0,1011.9,88,4.1,120,False
7,30.2,30.2,30.2,1012.1,63,7.7,120,False
12,29.0,29.0,29.0,1008.1,79,1.5,200,False
10,26.85,26.0,27.4,1010.8,73,3.1,120,False
1,27.7,27.2,28.0,1010.0,84,2.06,110,False
5,28.8,28.8,28.8,1010.2,83,3.6,250,False
14,27.64,27.4,28.0,1011.9,83,2.6,130,False
14,25.68,25.68,25.68,1011.0,87,0.66,238,False
20,27.2,27.2,27.2,1010.2,86,1.5,100,False
14,27.0,27.0,27.0,1011.9,83,0.5,10,False
3,29.97,29.9,30.0,1011.0,74,3.6,90,False
12,25.73,25.4,26.0,1012.0,85,3.1,100,False
10,28.0,28.0,28.0,1011.9,66,3.6,120,False
18,26.03,26.0,26.1,1011.0,94,1.5,180,False
14,26.39,26.0,27.0,1010.8,88,2.1,200,False
16,26.76,26.6,27.0,1009.1,88,4.13,141,False
9,29.2,29.0,29.4,1009.8,71,2.6,140,False
8,28.0,28.0,28.0,1010.8,65,4.6,120,False
21,24.6,24.6,24.6,1010.7,95,1.1,83,False
7,27.88,27.8,28.0,1008.1,65,4.1,120,False
9,29.4,29.4,29.4,1005.7,76,4.6,250,False
20,26.6,26.6,26.6,1006.1,90,2.66,298,False
9,30.1,30.1,30.1,1007.1,69,3.1,110,False
13,27.0,27.0,27.0,1010.2,88,2.13,274,False
2,30.76,30.6,31.0,1010.8,62,1.5,110,False
5,28.74,28.3,29.0,1011.0,70,7.7,100,False
12,28.3,28.3,28.3,1009.1,75,3.1,130,False
17,26.89,26.7,27.0,1008.0,74,6.2,290,False
1,26.17,26.17,26.17,1012.0,88,5.35,261,False
11,25.73,25.73,25.73,1012.0,90,4.27,120,False
8,31.0,31.0,31.0,1010.2,70,4.1,110,False
2,29.24,29.0,29.4,1006.1,79,5.1,280,False
13,28.0,28.0,28.0,1011.9,78,2.1,10,False
3,28.0,28.0,28.0,1013.9,78,2.1,260,False
19,27.2,27.2,27.2,1011.9,92,1.5,330,False
5,30.7,30.2,31.0,1007.0,75,3.6,240,False
22,22.0,22.0,22.0,1011.9,88,1.0,40,False
14,27.88,27.8,28.0,1010.2,78,4.6,260,False
8,30.0,30.0,30.0,1010.8,58,4.6,90,False
16,27.89,27.7,28.0,1010.0,78,3.1,270,False
15,26.0,26.0,26.0,1010.8,88,2.6,330,False
0,27.4,27.4,27.4,1010.8,71,2.18,109,False
8,27.3,27.3,27.3,1009.6,79,3.6,120,False
2,29.11,29.0,29.3,1012.0,74,5.1,300,False
13,26.88,26.8,27.0,1011.9,83,4.1,110,False
7,31.0,31.0,31.0,1006.1,74,5.1,240,False
17,27.12,27.0,27.2,1010.8,78,3.1,120,False
7,24.79,24.79,24.79,1010.0,90,4.84,147,False
23,27.39,26.0,28.3,1010.0,83,0.5,0,False
16,27.0,27.0,27.0,1010.2,83,1.5,110,False
4,28.76,28.6,29.0,1010.2,70,7.7,120,False
15,28.0,28.0,28.0,1014.0,83,3.6,270,False
16,26.5,26.5,26.5,1010.5,90,2.6,120,False
3,29.83,29.5,30.0,1011.0,79,3.09,260,False
13,28.0,28.0,28.0,1009.1,83,3.6,60,False
4,24.96,24.96,24.96,1014.0,84,5.69,138,False
4,30.0,30.0,30.0,1008.1,79,4.1,290,False
11,26.06,26.0,26.1,1010.2,94,2.1,120,False
3,31.0,31.0,31.0,1008.1,74,3.6,90,False
16,28.08,28.0,28.2,1011.0,83,3.6,70,False
23,24.88,24.88,24.88,1012.0,79,5.03,97,False
0,26.0,26.0,26.0,1012.2,79,4.6,110,False
3,28.1,28.0,28.3,1013.0,74,4.12,260,False
15,26.03,26.0,26.1,1012.0,94,9.8,110,False
18,26.75,26.5,27.0,1009.0,83,1.5,10,False
4,30.0,30.0,30.0,1006.1,70,5.7,280,False
8,29.82,29.7,30.0,1007.0,70,5.1,260,False
22,24.0,24.0,24.0,1010.2,94,0.5,70,False
18,25.6,25.6,25.6,1013.3,82,4.1,120,False
0,27.07,27.0,27.2,1011.0,78,1.5,10,False
8,27.68,27.68,27.68,1007.0,84,0.66,178,False
13,25.88,25.8,26.0,1015.0,83,5.7,120,False
23,25.23,25.0,25.6,1014.0,79,5.14,110,False
19,26.0,26.0,26.0,1007.2,86,1.5,340,False
11,28.27,27.8,29.0,1008.1,79,2.1,340,False
15,25.43,25.0,26.0,1013.0,74,4.63,120,False
2,30.0,30.0,30.0,1010.2,79,3.6,290,False
3,27.93,27.8,28.0,1012.0,66,8.75,90,False
17,26.82,26.82,26.82,1008.0,85,2.13,76,False
3,27.8,27.8,27.8,1011.9,71,3.6,130,False
12,24.9,24.8,25.0,1010.8,88,6.2,130,False
15,26.8,26.4,27.0,1012.0,83,3.1,60,False
1,27.67,26.8,29.0,1012.9,70,2.6,60,False
2,27.4,27.4,27.4,1010.9,71,3.1,250,False
20,22.85,22.6,23.0,1013.0,94,0.5,160,False
17,26.8,26.8,26.8,1007.2,86,0.5,190,False
